Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Internode_length	Internode_final_length	Internode_surface	Internode_PAR	Photosynthetic
148.0	755.2	10.9	3	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 3)	3	3	0.0	0.9409	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 3)	3	4	0.0	3.61	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 3)	3	5	0.0	8.0089	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 3)	3	6	0.0	14.1376	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 3)	3	7	0.0	21.9961	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
148.0	755.2	10.9	3	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
148.0	755.2	10.9	4	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
148.0	755.2	10.9	4	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
149.0	767.2	12.0	1	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2, 1)	4	2	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2, 1)	4	3	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2, 1)	4	4	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2, 1)	4	5	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2, 1)	4	6	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
149.0	767.2	12.0	1	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	1	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
149.0	767.2	12.0	2	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2, 1)	4	2	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2, 1)	4	3	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2, 1)	4	4	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2, 1)	4	5	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2, 1)	4	6	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
149.0	767.2	12.0	2	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 3)	3	3	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 3)	3	4	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 3)	3	5	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 3)	3	6	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 3)	3	7	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	2	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
149.0	767.2	12.0	3	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2, 1)	4	2	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2, 1)	4	3	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2, 1)	4	4	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2, 1)	4	5	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2, 1)	4	6	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 3)	3	3	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 3)	3	4	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 3)	3	5	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 3)	3	6	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 3)	3	7	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	3	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
149.0	767.2	12.0	4	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
149.0	767.2	12.0	4	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
150.0	780.0	12.8	1	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2, 1)	4	2	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2, 1)	4	3	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2, 1)	4	4	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2, 1)	4	5	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2, 1)	4	6	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
150.0	780.0	12.8	1	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	1	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
150.0	780.0	12.8	2	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2, 1)	4	2	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2, 1)	4	3	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2, 1)	4	4	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2, 1)	4	5	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2, 1)	4	6	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
150.0	780.0	12.8	2	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 3)	3	3	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 3)	3	4	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 3)	3	5	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 3)	3	6	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 3)	3	7	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 4)	4	2	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 4)	4	3	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 4)	4	4	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 4)	4	5	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1, 4)	4	6	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	7	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	8	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	9	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	10	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	2	Maxwell	(1,)	-1	11	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
150.0	780.0	12.8	3	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2, 1)	4	2	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2, 1)	4	3	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2, 1)	4	4	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2, 1)	4	5	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2, 1)	4	6	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	4	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	5	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	6	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	7	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 2)	2	8	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 3)	3	3	0.0	0.9409	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 3)	3	4	0.0	3.61	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 3)	3	5	0.0	8.0089	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 3)	3	6	0.0	14.1376	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1, 3)	3	7	0.0	21.9961	0.0	0.0	True
150.0	780.0	12.8	3	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	True
